time,variable,simulation_index,measurement
2.50000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
3.00000000000000000e+00,gravitational_energy,0,0.00000000000000000e+00
3.00000000000000000e+00,acoustic_energy,0,0.00000000000000000e+00
3.00000000000000000e+00,acoustic_kinetic_energy,0,0.00000000000000000e+00
3.00000000000000000e+00,elastic_energy,0,1.00795783866950900e+16
3.00000000000000000e+00,elastic_kinetic_energy,0,5.54121320503192100e+15
3.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
3.00000000000000000e+00,momentumX,0,-1.73068407085937500e+08
3.00000000000000000e+00,momentumY,0,-1.13975278225585938e+08
3.00000000000000000e+00,momentumZ,0,5.86165462817382812e+07
3.00000000000000000e+00,total_frictional_work,0,1.57022203216268040e+16
3.00000000000000000e+00,static_frictional_work,0,8.65825925328160400e+15
3.00000000000000000e+00,seismic_moment,0,3.80568089343994429e+19
3.00000000000000000e+00,potency,0,1.18786022882379341e+09
3.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
