time,variable,simulation_index,measurement
1.00000000000000000e+00,elastic_energy,0,7.79524133614966500e+14
1.00000000000000000e+00,elastic_kinetic_energy,0,3.78412579820990688e+14
1.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
1.00000000000000000e+00,momentumX,0,-6.62353515625000000e-01
1.00000000000000000e+00,momentumY,0,-4.39453125000000000e-03
1.00000000000000000e+00,momentumZ,0,8.46557617187500000e-02
1.00000000000000000e+00,total_frictional_work,0,1.15970842046341600e+15
1.00000000000000000e+00,static_frictional_work,0,7.04112222934185625e+14
1.00000000000000000e+00,seismic_moment,0,2.14800370873895066e+18
1.00000000000000000e+00,potency,0,6.70452475764642209e+07
1.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
1.50000000000000000e+00,gravitational_energy,0,0.00000000000000000e+00
1.50000000000000000e+00,acoustic_energy,0,0.00000000000000000e+00
1.50000000000000000e+00,acoustic_kinetic_energy,0,0.00000000000000000e+00
1.50000000000000000e+00,elastic_energy,0,1.99628567560198000e+15
1.50000000000000000e+00,elastic_kinetic_energy,0,1.04893804638034288e+15
1.50000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
1.50000000000000000e+00,momentumX,0,-3.40039062500000000e+00
1.50000000000000000e+00,momentumY,0,-6.07421875000000000e-01
1.50000000000000000e+00,momentumZ,0,1.45751953125000000e-01
1.50000000000000000e+00,total_frictional_work,0,3.05358058606352000e+15
1.50000000000000000e+00,static_frictional_work,0,1.79812241384639000e+15
1.50000000000000000e+00,seismic_moment,0,6.52382036261089485e+18
1.50000000000000000e+00,potency,0,2.03626813853319407e+08
1.50000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
2.00000000000000000e+00,gravitational_energy,0,0.00000000000000000e+00
2.00000000000000000e+00,acoustic_energy,0,0.00000000000000000e+00
2.00000000000000000e+00,acoustic_kinetic_energy,0,0.00000000000000000e+00
2.00000000000000000e+00,elastic_energy,0,4.03388301170283750e+15
2.00000000000000000e+00,elastic_kinetic_energy,0,2.17142037156673475e+15
2.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
2.00000000000000000e+00,momentumX,0,-8.83203125000000000e+00
2.00000000000000000e+00,momentumY,0,3.89970703125000000e+01
2.00000000000000000e+00,momentumZ,0,-1.47382812500000000e+01
2.00000000000000000e+00,total_frictional_work,0,6.22741211915257300e+15
2.00000000000000000e+00,static_frictional_work,0,3.56983360653288350e+15
2.00000000000000000e+00,seismic_moment,0,1.40798642592650260e+19
2.00000000000000000e+00,potency,0,4.39472232410450518e+08
2.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
2.50000000000000000e+00,gravitational_energy,0,0.00000000000000000e+00
2.50000000000000000e+00,acoustic_energy,0,0.00000000000000000e+00
2.50000000000000000e+00,acoustic_kinetic_energy,0,0.00000000000000000e+00
2.50000000000000000e+00,elastic_energy,0,6.84132747033324300e+15
2.50000000000000000e+00,elastic_kinetic_energy,0,3.71726193454234600e+15
2.50000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
2.50000000000000000e+00,momentumX,0,-2.30414062500000000e+02
2.50000000000000000e+00,momentumY,0,4.14226953125000000e+03
2.50000000000000000e+00,momentumZ,0,3.40906738281250000e+02
2.50000000000000000e+00,total_frictional_work,0,1.06047789509487840e+16
2.50000000000000000e+00,static_frictional_work,0,5.95035070754574900e+15
2.50000000000000000e+00,seismic_moment,0,2.50868306869523251e+19
2.50000000000000000e+00,potency,0,7.83030665856251955e+08
2.50000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
3.00000000000000000e+00,gravitational_energy,0,0.00000000000000000e+00
3.00000000000000000e+00,acoustic_energy,0,0.00000000000000000e+00
3.00000000000000000e+00,acoustic_kinetic_energy,0,0.00000000000000000e+00
3.00000000000000000e+00,elastic_energy,0,1.00795843430859100e+16
3.00000000000000000e+00,elastic_kinetic_energy,0,5.54121590316822100e+15
3.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
3.00000000000000000e+00,momentumX,0,3.09610546875000000e+04
3.00000000000000000e+00,momentumY,0,3.49283054687500000e+05
3.00000000000000000e+00,momentumZ,0,-9.68805224609375000e+03
3.00000000000000000e+00,total_frictional_work,0,1.57022272034829560e+16
3.00000000000000000e+00,static_frictional_work,0,8.65826279050867400e+15
3.00000000000000000e+00,seismic_moment,0,3.80568251335325286e+19
3.00000000000000000e+00,potency,0,1.18786073444437671e+09
3.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
