time,variable,simulation_index,measurement
0.00000000000000000e+00,elastic_energy,2,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,2,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,2,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,2,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,2,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,2,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,2,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,2,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,2,0.00000000000000000e+00
0.00000000000000000e+00,potency,2,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,2,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,3,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,3,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,3,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,3,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,3,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,3,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,3,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,3,0.00000000000000000e+00
0.00000000000000000e+00,potency,3,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,3,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,4,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,4,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,4,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,4,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,4,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,4,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,4,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,4,0.00000000000000000e+00
0.00000000000000000e+00,potency,4,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,4,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,5,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,5,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,5,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,5,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,5,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,5,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,5,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,5,0.00000000000000000e+00
0.00000000000000000e+00,potency,5,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,5,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,6,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,6,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,6,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,6,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,6,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,6,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,6,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,6,0.00000000000000000e+00
0.00000000000000000e+00,potency,6,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,6,0.00000000000000000e+00
0.00000000000000000e+00,gravitational_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,acoustic_kinetic_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,elastic_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,elastic_kinetic_energy,7,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,7,0.00000000000000000e+00
0.00000000000000000e+00,momentumX,7,0.00000000000000000e+00
0.00000000000000000e+00,momentumY,7,0.00000000000000000e+00
0.00000000000000000e+00,momentumZ,7,0.00000000000000000e+00
0.00000000000000000e+00,total_frictional_work,7,0.00000000000000000e+00
0.00000000000000000e+00,static_frictional_work,7,0.00000000000000000e+00
0.00000000000000000e+00,seismic_moment,7,0.00000000000000000e+00
0.00000000000000000e+00,potency,7,0.00000000000000000e+00
0.00000000000000000e+00,plastic_moment,7,0.00000000000000000e+00
8.00000000000000000e+00,gravitational_energy,0,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,0,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,0,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,0,8.93320684076404160e+16
8.00000000000000000e+00,elastic_kinetic_energy,0,1.33755374349579020e+16
8.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
8.00000000000000000e+00,momentumX,0,1.26584361368238281e+11
8.00000000000000000e+00,momentumY,0,1.74073279681869025e+15
8.00000000000000000e+00,momentumZ,0,-1.15750685558533875e+15
8.00000000000000000e+00,total_frictional_work,0,1.09040265387029120e+17
8.00000000000000000e+00,static_frictional_work,0,6.30205176789073920e+16
8.00000000000000000e+00,seismic_moment,0,1.68184288552790098e+20
8.00000000000000000e+00,potency,0,5.71997036196272182e+09
8.00000000000000000e+00,plastic_moment,0,0.00000000000000000e+00
8.00000000000000000e+00,gravitational_energy,1,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,1,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,1,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,1,8.94850588213352800e+16
8.00000000000000000e+00,elastic_kinetic_energy,1,1.31300357097424220e+16
8.00000000000000000e+00,plastic_moment,1,0.00000000000000000e+00
8.00000000000000000e+00,momentumX,1,-1.01655672365910156e+12
8.00000000000000000e+00,momentumY,1,1.91131949681330400e+15
8.00000000000000000e+00,momentumZ,1,-1.30590860327640500e+15
8.00000000000000000e+00,total_frictional_work,1,1.09148412235869056e+17
8.00000000000000000e+00,static_frictional_work,1,6.38994435843031040e+16
8.00000000000000000e+00,seismic_moment,1,1.68557230607076655e+20
8.00000000000000000e+00,potency,1,5.73265417158373356e+09
8.00000000000000000e+00,plastic_moment,1,0.00000000000000000e+00
8.00000000000000000e+00,gravitational_energy,2,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,2,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,2,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,2,8.95103780226416640e+16
8.00000000000000000e+00,elastic_kinetic_energy,2,1.30831473901509240e+16
8.00000000000000000e+00,plastic_moment,2,0.00000000000000000e+00
8.00000000000000000e+00,momentumX,2,-1.07191697654125000e+12
8.00000000000000000e+00,momentumY,2,1.94746713991279325e+15
8.00000000000000000e+00,momentumZ,2,-1.33703295966232950e+15
8.00000000000000000e+00,total_frictional_work,2,1.09189565839364096e+17
8.00000000000000000e+00,static_frictional_work,2,6.40824383719342080e+16
8.00000000000000000e+00,seismic_moment,2,1.68625483832169136e+20
8.00000000000000000e+00,potency,2,5.73497547298469734e+09
8.00000000000000000e+00,plastic_moment,2,0.00000000000000000e+00
8.00000000000000000e+00,gravitational_energy,3,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,3,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,3,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,3,8.95209636916929280e+16
8.00000000000000000e+00,elastic_kinetic_energy,3,1.30590426940731320e+16
8.00000000000000000e+00,plastic_moment,3,0.00000000000000000e+00
8.00000000000000000e+00,momentumX,3,-1.06341160727487500e+12
8.00000000000000000e+00,momentumY,3,1.96660819133543425e+15
8.00000000000000000e+00,momentumZ,3,-1.35350814554841150e+15
8.00000000000000000e+00,total_frictional_work,3,1.09222223407301504e+17
8.00000000000000000e+00,static_frictional_work,3,6.41773460091043840e+16
8.00000000000000000e+00,seismic_moment,3,1.68656870124343198e+20
8.00000000000000000e+00,potency,3,5.73604292501931858e+09
8.00000000000000000e+00,plastic_moment,3,0.00000000000000000e+00
8.00000000000000000e+00,gravitational_energy,4,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,4,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,4,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,4,8.93320684076404160e+16
8.00000000000000000e+00,elastic_kinetic_energy,4,1.33755374349579020e+16
8.00000000000000000e+00,plastic_moment,4,0.00000000000000000e+00
8.00000000000000000e+00,momentumX,4,1.26584361368500000e+11
8.00000000000000000e+00,momentumY,4,1.74073279681869125e+15
8.00000000000000000e+00,momentumZ,4,-1.15750685558533900e+15
8.00000000000000000e+00,total_frictional_work,4,1.09040265387029120e+17
8.00000000000000000e+00,static_frictional_work,4,6.30205176789073920e+16
8.00000000000000000e+00,seismic_moment,4,1.68184288552790065e+20
8.00000000000000000e+00,potency,4,5.71997036196272182e+09
8.00000000000000000e+00,plastic_moment,4,0.00000000000000000e+00
8.00000000000000000e+00,gravitational_energy,5,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,5,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,5,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,5,8.94850588213352640e+16
8.00000000000000000e+00,elastic_kinetic_energy,5,1.31300357097424220e+16
8.00000000000000000e+00,plastic_moment,5,0.00000000000000000e+00
8.00000000000000000e+00,momentumX,5,-1.01655672365937500e+12
8.00000000000000000e+00,momentumY,5,1.91131949681330425e+15
8.00000000000000000e+00,momentumZ,5,-1.30590860327640475e+15
8.00000000000000000e+00,total_frictional_work,5,1.09148412235869056e+17
8.00000000000000000e+00,static_frictional_work,5,6.38994435843031040e+16
8.00000000000000000e+00,seismic_moment,5,1.68557230607076622e+20
8.00000000000000000e+00,potency,5,5.73265417158373260e+09
8.00000000000000000e+00,plastic_moment,5,0.00000000000000000e+00
8.00000000000000000e+00,gravitational_energy,6,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,6,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,6,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,6,8.95103780226416480e+16
8.00000000000000000e+00,elastic_kinetic_energy,6,1.30831473901509240e+16
8.00000000000000000e+00,plastic_moment,6,0.00000000000000000e+00
8.00000000000000000e+00,momentumX,6,-1.07191697654112500e+12
8.00000000000000000e+00,momentumY,6,1.94746713991279225e+15
8.00000000000000000e+00,momentumZ,6,-1.33703295966232975e+15
8.00000000000000000e+00,total_frictional_work,6,1.09189565839364096e+17
8.00000000000000000e+00,static_frictional_work,6,6.40824383719342080e+16
8.00000000000000000e+00,seismic_moment,6,1.68625483832169169e+20
8.00000000000000000e+00,potency,6,5.73497547298469543e+09
8.00000000000000000e+00,plastic_moment,6,0.00000000000000000e+00
8.00000000000000000e+00,gravitational_energy,7,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_energy,7,0.00000000000000000e+00
8.00000000000000000e+00,acoustic_kinetic_energy,7,0.00000000000000000e+00
8.00000000000000000e+00,elastic_energy,7,8.95209636916929280e+16
8.00000000000000000e+00,elastic_kinetic_energy,7,1.30590426940731300e+16
8.00000000000000000e+00,plastic_moment,7,0.00000000000000000e+00
8.00000000000000000e+00,momentumX,7,-1.06341160727481250e+12
8.00000000000000000e+00,momentumY,7,1.96660819133543375e+15
8.00000000000000000e+00,momentumZ,7,-1.35350814554841125e+15
8.00000000000000000e+00,total_frictional_work,7,1.09222223407301504e+17
8.00000000000000000e+00,static_frictional_work,7,6.41773460091043840e+16
8.00000000000000000e+00,seismic_moment,7,1.68656870124343230e+20
8.00000000000000000e+00,potency,7,5.73604292501931858e+09
8.00000000000000000e+00,plastic_moment,7,0.00000000000000000e+00
